,time_1,time_2,time_3
1,0.046875,18.39085817337036,0.0069811344146728516
2,0.042885541915893555,18.25716495513916,0.005984067916870117
3,0.04092144966125488,18.260242223739624,0.005984067916870117
4,0.03986215591430664,18.221269130706787,0.005026102066040039
5,0.04291677474975586,18.13150906562805,0.005988359451293945
6,0.03986167907714844,18.087627410888672,0.0049817562103271484
7,0.040891170501708984,18.21129870414734,0.00598597526550293
8,0.04089069366455078,18.09756898880005,0.005942344665527344
9,0.039893150329589844,18.062724590301514,0.0050182342529296875
10,0.04188799858093262,18.163395166397095,0.005985736846923828
11,0.05585217475891113,18.232239723205566,0.004994392395019531
12,0.05983996391296387,18.1414852142334,0.0059871673583984375
13,0.0608363151550293,18.196395874023438,0.004943132400512695
14,0.047872066497802734,18.476587533950806,0.006030082702636719
15,0.03989267349243164,18.201329708099365,0.0049839019775390625
16,0.04089093208312988,18.165415048599243,0.0059795379638671875
17,0.04188799858093262,18.218276500701904,0.004987239837646484
18,0.04288601875305176,18.2651526927948,0.005987644195556641
19,0.04288363456726074,18.108571529388428,0.004987239837646484
20,0.04188895225524902,18.2382595539093,0.0059795379638671875
21,0.04089069366455078,18.06170415878296,0.004991054534912109
22,0.04089093208312988,17.99785876274109,0.0059795379638671875
23,0.042885541915893555,17.988861799240112,0.0049877166748046875
24,0.04188704490661621,19.064045429229736,0.0059430599212646484
25,0.04089069366455078,18.104583501815796,0.004986763000488281
26,0.04189038276672363,18.07266664505005,0.005984067916870117
27,0.05884146690368652,18.025792598724365,0.004987001419067383
28,0.061833858489990234,18.004850387573242,0.006022930145263672
29,0.056848764419555664,18.10163140296936,0.004986286163330078
30,0.05188870429992676,18.0068097114563,0.005986928939819336
31,0.039864540100097656,17.983935594558716,0.0049839019775390625
32,0.04089045524597168,18.03373622894287,0.005945682525634766
33,0.03989362716674805,18.13350534439087,0.005024909973144531
34,0.04188895225524902,23.924863815307617,0.005990028381347656
35,0.04587602615356445,19.393505334854126,0.004979848861694336
36,0.04089093208312988,18.229285717010498,0.0059893131256103516
37,0.04089045524597168,18.14546775817871,0.004986286163330078
38,0.040891408920288086,18.174396991729736,0.005979299545288086
39,0.03989291191101074,18.148431301116943,0.004990577697753906
40,0.04188895225524902,18.26163101196289,0.005980253219604492
41,0.04487895965576172,18.096599578857422,0.00497889518737793
42,0.04089045524597168,18.123528957366943,0.005992889404296875
43,0.040891170501708984,18.174400091171265,0.004986286163330078
44,0.04089069366455078,18.179349422454834,0.005988597869873047
45,0.03989243507385254,18.118580102920532,0.004981517791748047
46,0.04089093208312988,18.084819078445435,0.004987955093383789
47,0.04089069366455078,18.226289987564087,0.005982875823974609
48,0.04089069366455078,18.13250970840454,0.004987239837646484
49,0.04288506507873535,18.065686225891113,0.005984783172607422
50,0.04188871383666992,18.11356019973755,0.004985332489013672
